JetPt1, JetEta1, JetPhi1, JetMass1, JetBTagger1, JetPt2, JetEta2, JetPhi2, JetMass2, JetBTagger2, JetPt3, JetEta3, JetPhi3, JetMass3, JetBTagger3, JetPt4, JetEta4, JetPhi4, JetMass4, JetBTagger4, JetPt5, JetEta5, JetPhi5, JetMass5, JetBTagger5, JetPt6, JetEta6, JetPhi6, JetMass6, JetBTagger6, ZZPt, ZZPhi, ZZEta, ZZMass, weight
124.214 ,-0.485534 ,2.54316 ,15.6374 ,0.0315419 ,111.387 ,-2.34781 ,-0.710539 ,12.6542 ,0.00951227 ,47.4186 ,0.366961 ,2.96582 ,7.55724 ,0.02538 ,35.393 ,-2.176 ,-2.35075 ,5.11792 ,0.669507 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,101.723 ,-0.103661 ,-2.25346 ,126.787 ,6.74404e-05
117.678 ,0.111394 ,-2.66628 ,14.5841 ,0.965272 ,106.135 ,1.22462 ,-2.56891 ,13.7753 ,-2 ,73.1774 ,-1.30029 ,-2.18724 ,9.97052 ,0.77752 ,67.1305 ,0.543001 ,-1.85977 ,11.2868 ,0.0268317 ,40.1535 ,-2.06627 ,-0.987841 ,7.5813 ,0.149007 ,31.0994 ,-2.63627 ,-1.97923 ,8.19288 ,0.0757371 ,309.616 ,0.803914 ,-0.123696 ,124.56 ,6.34682e-05
332.059 ,-0.791883 ,-1.8261 ,60.2539 ,0.128755 ,156.712 ,2.09151 ,2.28645 ,23.0301 ,0.962255 ,129.754 ,2.49098 ,-0.348203 ,18.5825 ,0.0527805 ,69.916 ,-0.458828 ,-1.28097 ,14.8169 ,0.991882 ,30.4965 ,1.98093 ,-1.43164 ,5.85002 ,0.195519 ,-999 ,-999 ,-999 ,-999 ,-999 ,356.887 ,1.30081 ,0.761117 ,123.903 ,6.62376e-06
176.943 ,-1.48879 ,0.691072 ,17.18 ,0.342862 ,104.649 ,-2.46826 ,-1.51795 ,11.5701 ,0.43284 ,55.0753 ,0.526024 ,2.14536 ,9.2375 ,0.380031 ,43.9002 ,-0.839201 ,0.210978 ,4.90054 ,0.00924957 ,42.1316 ,1.7499 ,-3.13839 ,10.4559 ,0.0512266 ,40.484 ,-2.62049 ,-0.925318 ,4.10047 ,-2 ,177.006 ,-2.5862 ,-0.0699429 ,124.572 ,8.51156e-05
152.495 ,0.875337 ,0.640538 ,28.5536 ,0.0476214 ,64.463 ,1.55006 ,1.95099 ,10.3515 ,0.0149602 ,56.9513 ,-0.286799 ,-2.63873 ,7.80583 ,0.999269 ,55.7344 ,-1.48491 ,-0.54061 ,9.41819 ,0.970798 ,39.1367 ,2.41176 ,-2.20211 ,7.15201 ,0.0663028 ,-999 ,-999 ,-999 ,-999 ,-999 ,97.2723 ,2.19593 ,-0.901888 ,123.958 ,8.47422e-05
151.513 ,0.491525 ,0.137624 ,19.2848 ,0.812451 ,133.461 ,-0.505226 ,-3.08824 ,21.6583 ,0.202079 ,72.8411 ,-1.17477 ,-2.66093 ,10.3306 ,0.0233645 ,56.4961 ,-2.78077 ,0.137763 ,11.8541 ,-2 ,50.9924 ,0.760592 ,1.05227 ,7.96221 ,0.128949 ,30.9858 ,-2.38077 ,-3.11522 ,6.03447 ,0.397061 ,48.4293 ,-1.49343 ,-1.08781 ,123.504 ,4.74962e-05
267.235 ,1.46605 ,2.6909 ,28.2831 ,0.94598 ,242.439 ,-0.260843 ,-0.479528 ,28.5184 ,0.589293 ,119.502 ,0.441601 ,-0.021466 ,21.3542 ,0.932198 ,89.0668 ,1.29058 ,-0.92884 ,16.9119 ,0.0539709 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,82.2718 ,-2.28317 ,1.94917 ,126.482 ,6.17705e-05
91.2543 ,0.770342 ,1.47105 ,12.9266 ,0.0225177 ,89.5123 ,-1.42592 ,2.25017 ,16.3779 ,0.0231968 ,70.382 ,0.430171 ,-2.85013 ,9.41138 ,0.58247 ,62.7921 ,-1.83101 ,-1.04727 ,10.06 ,0.979858 ,35.3122 ,-0.288665 ,1.2544 ,4.31614 ,0.0102661 ,-999 ,-999 ,-999 ,-999 ,-999 ,78.9954 ,-1.73348 ,-1.80358 ,124.759 ,5.83189e-05
307.323 ,-0.197521 ,1.47602 ,28.8657 ,0.039426 ,123.269 ,2.62642 ,-1.31549 ,23.1655 ,0.577849 ,108.305 ,2.09439 ,-2.19377 ,17.85 ,0.0294761 ,105.4 ,0.842573 ,-1.05931 ,21.3202 ,0.0347189 ,90.5747 ,0.419654 ,0.946095 ,14.9263 ,0.994947 ,80.9426 ,-0.634903 ,1.60022 ,10.4149 ,0.127198 ,146.523 ,-2.51378 ,-0.90443 ,120.801 ,8.02456e-06
181.767 ,0.874049 ,-2.00521 ,19.9919 ,0.0357313 ,163.032 ,1.28084 ,-0.178336 ,19.149 ,0.0150642 ,160.344 ,1.89982 ,0.676541 ,18.2828 ,0.96841 ,88.9377 ,0.231715 ,-1.85263 ,11.1844 ,0.0113553 ,85.2809 ,2.01109 ,-1.56011 ,11.2489 ,0.042824 ,52.6521 ,1.76829 ,1.16246 ,9.11565 ,0.389418 ,219.567 ,1.98054 ,-0.150627 ,121.949 ,6.17041e-05
156.095 ,-0.129958 ,2.07853 ,24.8596 ,0.9984 ,101.884 ,-1.14584 ,0.597472 ,19.7656 ,0.114599 ,96.835 ,-1.08323 ,2.39007 ,16.371 ,0.0379356 ,78.7568 ,-0.981513 ,-0.551659 ,12.1821 ,0.0327089 ,69.5146 ,-0.82237 ,-1.52365 ,10.5216 ,0.0240709 ,49.229 ,0.556815 ,0.790158 ,9.28024 ,0.0263485 ,51.1512 ,-2.25203 ,-0.132078 ,122.883 ,2.20422e-05
119.94 ,0.144 ,2.8105 ,22.7006 ,0.827846 ,119.932 ,-1.66023 ,-2.32423 ,16.0913 ,0.838045 ,48.4993 ,-0.0453498 ,2.21254 ,7.00021 ,0.236613 ,35.7724 ,-1.3125 ,-1.34857 ,7.55144 ,0.0427196 ,32.4591 ,1.22466 ,-0.22477 ,5.50065 ,0.0351046 ,-999 ,-999 ,-999 ,-999 ,-999 ,266.35 ,0.162267 ,-1.3051 ,124.002 ,2.30557e-05
474.489 ,1.00614 ,2.39019 ,84.3189 ,0.379899 ,450.426 ,0.256295 ,-0.86651 ,75.6942 ,0.60517 ,62.1008 ,0.569983 ,2.15966 ,8.40425 ,0.0104188 ,41.8759 ,1.89307 ,2.30511 ,8.11105 ,0.737709 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,83.2217 ,-0.338292 ,-2.33672 ,124.567 ,4.00009e-05
103.916 ,0.616153 ,-0.941503 ,14.5881 ,0.932347 ,87.5264 ,-1.23598 ,2.56663 ,11.8821 ,0.850891 ,80.5233 ,-3.28597 ,-1.00188 ,13.7607 ,-2 ,40.5344 ,0.961802 ,2.84539 ,8.74417 ,0.0411497 ,38.2795 ,-2.36426 ,-2.41356 ,7.4535 ,0.154165 ,-999 ,-999 ,-999 ,-999 ,-999 ,145.669 ,1.14405 ,-1.14893 ,126.266 ,9.47519e-06
247.327 ,0.540886 ,1.08312 ,32.7715 ,0.995686 ,97.8988 ,-0.0278346 ,-2.98467 ,18.2366 ,0.0229203 ,58.5671 ,-0.482359 ,-2.75069 ,8.69292 ,0.0973886 ,40.5649 ,0.0245001 ,2.71814 ,6.19911 ,0.0241005 ,36.2523 ,-0.173159 ,0.833285 ,8.52213 ,0.0182471 ,-999 ,-999 ,-999 ,-999 ,-999 ,373.889 ,-1.17162 ,0.884229 ,124.83 ,2.6229e-05
211.435 ,-1.12835 ,-3.03119 ,27.8139 ,0.993964 ,61.095 ,0.113685 ,3.00058 ,5.43662 ,0.0257767 ,50.9574 ,-0.58342 ,1.08985 ,6.5394 ,0.0426776 ,36.8579 ,-1.09478 ,-1.91074 ,6.26193 ,0.0256136 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,236.491 ,-0.234107 ,-0.472076 ,119.472 ,6.86096e-05
80.5025 ,1.03056 ,1.30335 ,15.6427 ,0.800957 ,66.6877 ,2.67107 ,0.800786 ,13.4948 ,0.140218 ,36.0956 ,1.31232 ,-2.92697 ,6.818 ,0.0421545 ,33.8267 ,0.307652 ,3.08972 ,9.83407 ,0.0196861 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,133.389 ,-0.319203 ,-0.0262353 ,123.67 ,4.39373e-05
101.787 ,1.23692 ,2.14164 ,16.6486 ,0.0318533 ,93.2791 ,1.94613 ,2.40777 ,16.2134 ,0.0382442 ,86.7455 ,0.0233916 ,1.0835 ,8.92921 ,0.0297512 ,72.488 ,-2.45256 ,0.501756 ,11.0962 ,0.0330948 ,57.9079 ,-0.628118 ,-2.29898 ,8.77771 ,0.999068 ,30.7593 ,0.835718 ,-2.57451 ,5.25545 ,0.159448 ,169.471 ,-0.992239 ,0.169876 ,125.1 ,6.95544e-05
189.581 ,-0.213561 ,-0.244509 ,21.91 ,0.0231636 ,142.704 ,-0.220326 ,-2.27823 ,26.6171 ,0.0358409 ,57.6903 ,-0.273506 ,2.5547 ,11.2383 ,0.99046 ,54.5517 ,1.38563 ,-2.04424 ,5.44167 ,0.985945 ,49.6547 ,1.17373 ,-0.806439 ,5.77806 ,0.011709 ,36.5001 ,-0.964022 ,-2.91813 ,6.57705 ,0.0157916 ,126.543 ,1.31298 ,0.830542 ,124.25 ,5.72313e-05
101.09 ,-1.26901 ,-2.27569 ,14.1667 ,0.350608 ,86.6223 ,0.576891 ,-2.64352 ,14.9996 ,0.588538 ,85.9018 ,-1.71074 ,0.211579 ,8.12275 ,0.0497332 ,68.3363 ,-0.090022 ,-0.984765 ,10.9221 ,0.997231 ,43.6014 ,1.0379 ,3.14017 ,9.76857 ,-2 ,39.5959 ,0.773165 ,2.17235 ,7.1387 ,0.217856 ,220.775 ,0.941288 ,0.22818 ,125.675 ,6.58098e-05
157.151 ,-0.279883 ,0.624026 ,9.95795 ,0.0698825 ,115.696 ,0.703898 ,-1.93876 ,12.579 ,0.0709563 ,64.6354 ,0.455117 ,2.10476 ,11.7443 ,0.680466 ,58.5792 ,-0.52322 ,-0.302872 ,8.5734 ,0.0140343 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,127.59 ,-2.99814 ,1.01479 ,124.678 ,6.76565e-05
120.644 ,0.133707 ,2.74264 ,8.02222 ,0.964156 ,85.7092 ,-1.59808 ,0.350228 ,17.0115 ,0.0213833 ,69.9155 ,-1.68187 ,-0.22079 ,10.4703 ,0.0243996 ,56.5257 ,-0.123105 ,-2.20523 ,12.8911 ,0.221807 ,53.9678 ,1.55234 ,-2.6641 ,7.12665 ,0.0158618 ,38.0089 ,0.0179603 ,-1.62035 ,6.61257 ,0.020452 ,129.033 ,0.653615 ,-0.674143 ,125.672 ,8.56227e-05
117.28 ,-0.164236 ,-2.26565 ,7.81617 ,0.0120647 ,70.9616 ,1.4334 ,0.639478 ,9.02557 ,0.228635 ,37.2976 ,0.665998 ,0.111892 ,7.17061 ,0.994727 ,34.5642 ,-1.71778 ,-1.48703 ,7.55092 ,0.0244264 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,16.9261 ,1.73782 ,-2.37555 ,124.761 ,6.93281e-05
141.158 ,1.88328 ,2.38046 ,18.8738 ,0.0436481 ,100.581 ,0.564759 ,-0.44647 ,19.9099 ,0.042719 ,87.1209 ,-0.0823804 ,0.78078 ,9.09714 ,0.686154 ,40.6736 ,1.01153 ,-1.24915 ,6.02933 ,0.807544 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,38.6974 ,-1.21763 ,-1.16155 ,124.986 ,5.38148e-05
66.627 ,1.26295 ,-1.75112 ,14.0819 ,0.0723079 ,50.0646 ,-2.15768 ,-2.52035 ,11.2497 ,0.0533769 ,47.5277 ,1.21686 ,-0.355025 ,8.86894 ,0.012855 ,36.5536 ,1.76714 ,-1.53303 ,8.08806 ,0.978339 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,263.623 ,1.41044 ,-0.00107152 ,124.87 ,2.62982e-05
135.294 ,0.553469 ,-0.899035 ,21.559 ,0.0159201 ,68.5494 ,1.77995 ,-2.57326 ,9.04526 ,0.162692 ,45.7364 ,1.42436 ,0.0248746 ,9.54358 ,0.990576 ,34.1295 ,-0.215484 ,-2.99551 ,7.02982 ,0.993928 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,198.108 ,2.22642 ,1.27316 ,126.009 ,2.27299e-05
154.439 ,-0.0459527 ,0.154511 ,17.1063 ,0.016419 ,123.754 ,0.516321 ,-2.98824 ,17.1253 ,0.667637 ,90.1504 ,0.284384 ,-1.16815 ,17.8011 ,0.577229 ,75.146 ,-1.37102 ,-0.492545 ,13.3765 ,0.412335 ,58.2291 ,1.23622 ,-2.93257 ,7.64454 ,0.038235 ,56.3004 ,1.51909 ,0.138419 ,10.769 ,0.0114596 ,122.179 ,2.82543 ,0.322394 ,125.106 ,5.87254e-05
146.45 ,1.09964 ,3.03441 ,17.3329 ,0.011934 ,123.636 ,2.25507 ,-0.790717 ,19.6582 ,0.446474 ,103.12 ,-1.41592 ,-1.8137 ,20.1058 ,0.023032 ,71.0621 ,-0.399658 ,2.69392 ,8.09853 ,0.00902047 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,252.34 ,0.852634 ,1.02952 ,127.383 ,8.68578e-05
104.187 ,1.70955 ,-2.76877 ,14.3199 ,0.987822 ,81.6829 ,0.24774 ,-2.90148 ,10.0869 ,0.729078 ,80.7984 ,0.0572564 ,1.3873 ,12.9172 ,0.15758 ,58.6732 ,1.45983 ,-1.65822 ,14.0159 ,0.0357623 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,260.275 ,0.0914356 ,1.18958 ,117.017 ,3.83356e-05
106.748 ,-1.04521 ,-2.05012 ,11.7041 ,0.807293 ,85.8959 ,2.52287 ,1.06348 ,15.1931 ,0.0364165 ,49.9364 ,1.9424 ,1.14639 ,6.81651 ,0.134154 ,46.4521 ,2.79883 ,3.0244 ,8.52778 ,-2 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,89.5064 ,-1.66535 ,1.01558 ,125.948 ,5.87745e-05
141.873 ,2.01221 ,-3.07383 ,12.15 ,0.994718 ,35.9194 ,2.25536 ,-2.59533 ,5.89337 ,0.013474 ,30.9963 ,-2.72667 ,0.578281 ,8.26266 ,-2 ,30.5271 ,-1.99004 ,-1.78011 ,6.25363 ,0.105762 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,119.38 ,0.651915 ,0.247461 ,124.284 ,4.57665e-05
110.454 ,-0.683806 ,0.810541 ,16.1872 ,0.749576 ,70.4251 ,2.49584 ,2.07336 ,14.2281 ,0.127848 ,59.6625 ,1.29896 ,1.96645 ,7.6166 ,0.0264861 ,58.3717 ,0.617322 ,2.49064 ,11.6856 ,0.0402448 ,43.3848 ,0.30865 ,1.21376 ,10.2968 ,0.0482631 ,-999 ,-999 ,-999 ,-999 ,-999 ,183.854 ,-1.54303 ,0.928523 ,116.88 ,8.36672e-06
184.467 ,1.38912 ,0.63088 ,16.9407 ,0.338707 ,154.137 ,1.85606 ,1.34551 ,13.8289 ,0.284281 ,128.687 ,0.686925 ,-2.29505 ,13.2955 ,0.902349 ,90.8706 ,1.69553 ,-3.0957 ,11.0171 ,0.488317 ,67.2703 ,1.19802 ,-2.00819 ,7.00654 ,0.0256014 ,-999 ,-999 ,-999 ,-999 ,-999 ,64.5786 ,-0.915147 ,-1.06816 ,121.605 ,7.17819e-05
192.691 ,-1.15309 ,-1.9875 ,22.3497 ,0.0581857 ,100.165 ,0.369667 ,2.57086 ,12.6393 ,0.991318 ,84.053 ,-0.0592703 ,-1.38092 ,13.1967 ,0.0273845 ,44.6627 ,-1.61249 ,-1.22045 ,8.56337 ,0.455969 ,33.6114 ,-0.268345 ,2.90241 ,7.11833 ,0.136866 ,-999 ,-999 ,-999 ,-999 ,-999 ,308.921 ,1.11987 ,-0.960521 ,126.607 ,6.54366e-05
128.782 ,-2.22641 ,2.42418 ,14.8987 ,0.374531 ,79.4428 ,-1.13724 ,3.0206 ,9.48487 ,0.0161258 ,78.9285 ,-0.5226 ,-1.84286 ,9.01622 ,0.600826 ,74.7765 ,-0.814124 ,-0.397459 ,8.81542 ,0.627254 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,120.599 ,-0.174995 ,-0.182046 ,125.674 ,6.1178e-05
90.9174 ,-0.974877 ,-1.90881 ,13.2645 ,0.0562436 ,85.7423 ,0.898728 ,-0.496927 ,15.6091 ,0.0470146 ,74.2172 ,-0.30859 ,-2.09921 ,9.93539 ,0.306743 ,63.5246 ,-0.861323 ,-2.33823 ,7.21462 ,0.0190412 ,50.001 ,-1.15777 ,-0.58188 ,10.4588 ,0.998146 ,-999 ,-999 ,-999 ,-999 ,-999 ,322.204 ,1.868 ,1.13002 ,124.446 ,6.85302e-05
123.854 ,-1.40644 ,1.52424 ,16.3061 ,0.996628 ,94.6755 ,-0.668041 ,-0.630509 ,21.4516 ,0.997999 ,77.628 ,-0.0368369 ,1.77854 ,11.6664 ,0.206985 ,68.3657 ,-1.58775 ,-2.77632 ,10.3404 ,0.0172306 ,54.9909 ,-1.13031 ,0.774671 ,6.15453 ,0.0186976 ,-999 ,-999 ,-999 ,-999 ,-999 ,191.809 ,-2.20736 ,1.04473 ,124.741 ,5.03093e-05
309.619 ,0.921337 ,-1.17188 ,36.6649 ,0.597084 ,166.507 ,1.07278 ,-1.58976 ,12.9639 ,0.128494 ,71.7373 ,0.261204 ,-0.509665 ,10.4463 ,0.0425445 ,44.7952 ,2.34264 ,-2.4832 ,6.82162 ,0.784592 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,589.275 ,1.93892 ,0.195043 ,125.24 ,4.71861e-05
185.639 ,-0.744901 ,0.20069 ,23.6429 ,0.997321 ,152.704 ,0.180676 ,-1.87905 ,13.73 ,0.00975507 ,111.383 ,-0.733894 ,-0.490202 ,15.3613 ,0.0431427 ,97.1889 ,2.53147 ,-1.96127 ,14.0538 ,0.0480691 ,59.8573 ,-0.197491 ,-2.96353 ,9.5618 ,0.980826 ,30.4311 ,1.17691 ,-1.58212 ,5.83114 ,0.0427209 ,361.555 ,1.98563 ,0.386433 ,124.177 ,8.12336e-05
205.922 ,-0.527067 ,1.3854 ,23.2707 ,0.99097 ,168.121 ,-0.482363 ,0.544275 ,29.0135 ,0.113516 ,149.637 ,-0.964847 ,-0.123978 ,17.9599 ,0.557285 ,64.0628 ,-1.43025 ,1.05314 ,9.92334 ,0.0199418 ,37.9612 ,3.34805 ,0.239443 ,6.49691 ,-2 ,36.8645 ,3.917 ,0.933993 ,7.13128 ,-2 ,540.716 ,-2.25046 ,-0.0776055 ,126.136 ,7.59794e-05
160.06 ,-0.327534 ,1.17177 ,19.6368 ,0.988574 ,67.9224 ,-0.320312 ,0.654671 ,9.77728 ,0.0117889 ,52.0218 ,-0.965856 ,-0.147221 ,6.96565 ,0.0189947 ,46.2373 ,0.34299 ,-1.98715 ,8.64259 ,0.953816 ,31.6764 ,-0.189731 ,2.03202 ,4.24312 ,0.0133181 ,-999 ,-999 ,-999 ,-999 ,-999 ,220.921 ,-1.73994 ,-1.38353 ,124.462 ,8.39292e-05
101.814 ,0.302161 ,2.03443 ,10.3177 ,0.99714 ,47.3889 ,1.24209 ,-1.4882 ,9.15127 ,0.0558863 ,40.997 ,0.408598 ,-3.10025 ,5.23031 ,0.0338393 ,32.8779 ,-1.26512 ,2.07151 ,8.17069 ,0.0191094 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,160.611 ,-2.10884 ,0.365238 ,124.052 ,5.65942e-05
220.787 ,0.498272 ,2.9218 ,22.9073 ,0.0171577 ,123.476 ,1.77497 ,0.687232 ,14.6902 ,0.703751 ,118.223 ,0.874724 ,2.58883 ,12.3334 ,0.036632 ,117.533 ,1.75923 ,0.0733398 ,15.5106 ,0.0105775 ,61.6946 ,2.4763 ,-0.471188 ,11.119 ,0.513265 ,44.3952 ,0.513617 ,-2.167 ,7.59635 ,0.0432614 ,108.2 ,-1.65012 ,-0.546758 ,124.788 ,8.2653e-05
639.868 ,0.0260895 ,0.140441 ,90.7053 ,0.0246644 ,176.772 ,-1.63576 ,1.97321 ,15.455 ,0.994696 ,153.921 ,-0.884282 ,1.62292 ,15.2025 ,0.0977239 ,100.535 ,0.337213 ,-0.378647 ,12.0444 ,0.97931 ,82.2115 ,-1.1611 ,2.39898 ,11.08 ,0.130933 ,-999 ,-999 ,-999 ,-999 ,-999 ,671.73 ,-2.46879 ,-0.878316 ,124.819 ,4.65317e-05
160.687 ,-0.807677 ,-0.484105 ,11.2313 ,0.00893206 ,84.4619 ,0.813544 ,1.05242 ,15.6761 ,0.714004 ,69.9357 ,-0.99646 ,-2.50642 ,17.1568 ,0.0201439 ,69.1674 ,1.35512 ,3.03738 ,14.1854 ,0.215594 ,65.9858 ,-1.15058 ,-1.08117 ,8.78374 ,0.0140302 ,-999 ,-999 ,-999 ,-999 ,-999 ,172.554 ,2.40523 ,0.732151 ,124.154 ,6.44488e-05
148.9 ,0.588948 ,-0.812586 ,15.4343 ,0.0130018 ,87.9087 ,0.58193 ,-0.0453632 ,10.58 ,0.493613 ,48.7786 ,-0.557181 ,-1.72107 ,9.88108 ,0.021658 ,39.0156 ,0.565499 ,-1.35984 ,7.35666 ,0.0796248 ,31.4732 ,-0.20015 ,-1.18488 ,7.59918 ,0.394828 ,31.0249 ,-2.64893 ,1.39027 ,5.1987 ,0.178549 ,245.515 ,2.21215 ,-0.465696 ,123.897 ,5.86002e-05
85.6314 ,1.04777 ,-1.54644 ,9.20251 ,-2 ,84.9282 ,-0.797365 ,2.598 ,11.5299 ,0.0759559 ,69.4278 ,1.46004 ,-0.602612 ,13.1344 ,0.0311894 ,62.8075 ,-1.05777 ,1.2903 ,6.78751 ,0.991619 ,52.8153 ,0.977829 ,1.22278 ,7.0273 ,0.999611 ,35.2616 ,-0.0716432 ,2.76531 ,6.18339 ,0.0135724 ,80.9523 ,-1.30149 ,-1.09428 ,120.229 ,7.97621e-05
114.791 ,1.83913 ,-3.10004 ,8.04959 ,0.544809 ,76.8172 ,2.21552 ,-0.66867 ,15.4352 ,0.0102673 ,46.7724 ,-0.258865 ,0.645953 ,8.11346 ,0.0118656 ,33.1602 ,0.290845 ,-0.274713 ,6.73362 ,0.128726 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,93.2487 ,1.18417 ,2.58199 ,122.202 ,5.49504e-05
174.855 ,-0.779787 ,0.857364 ,17.2558 ,0.791263 ,132.914 ,-1.06127 ,-0.135809 ,13.3177 ,0.151515 ,103.425 ,-1.16282 ,3.03715 ,9.44703 ,0.0440543 ,86.304 ,-0.71655 ,2.62039 ,14.1449 ,0.0279888 ,81.8112 ,-1.22085 ,-2.34627 ,8.75706 ,0.0193489 ,-999 ,-999 ,-999 ,-999 ,-999 ,128.287 ,-1.41927 ,-1.66078 ,126.315 ,6.89374e-05
104.126 ,2.74944 ,0.0180223 ,11.9797 ,-2 ,99.9316 ,1.37012 ,3.08233 ,16.828 ,0.0332816 ,84.1183 ,-0.705417 ,-1.04759 ,9.86611 ,0.633496 ,61.7584 ,-0.457663 ,0.111671 ,7.41072 ,0.0355256 ,46.717 ,-0.778205 ,1.66267 ,8.03852 ,0.0367984 ,36.4945 ,-1.58826 ,-2.46322 ,6.69801 ,0.0213744 ,80.518 ,-3.06889 ,-0.10496 ,120.24 ,5.79877e-05
584.615 ,-0.787668 ,1.95957 ,76.3837 ,0.592342 ,172.142 ,0.61762 ,-1.85695 ,17.984 ,0.983024 ,166.518 ,0.758006 ,-1.44194 ,17.6435 ,0.00838519 ,111.933 ,-1.04218 ,1.59115 ,12.1471 ,0.621391 ,69.6662 ,-0.924753 ,2.38549 ,11.8014 ,0.0433117 ,33.1148 ,2.16181 ,-1.5115 ,8.49194 ,0.065495 ,219.947 ,-0.437484 ,-0.187872 ,121.433 ,4.25031e-05
97.8468 ,0.678528 ,3.02856 ,11.9334 ,0.00726788 ,71.567 ,-1.04693 ,-1.96115 ,12.6895 ,0.0386993 ,64.1094 ,1.3805 ,-1.75326 ,7.90654 ,0.0978041 ,63.269 ,-0.731969 ,-0.66619 ,9.0037 ,0.0228165 ,58.1152 ,-0.714587 ,1.9478 ,8.2335 ,0.988444 ,-999 ,-999 ,-999 ,-999 ,-999 ,167.996 ,0.463897 ,0.456839 ,122.595 ,7.60475e-05
153.398 ,-0.532274 ,1.20977 ,13.3468 ,0.96684 ,91.7545 ,-1.16417 ,-1.54402 ,9.10722 ,0.0602488 ,81.5803 ,-0.578578 ,-2.19768 ,6.3725 ,0.0207696 ,65.4865 ,-1.57758 ,-2.92274 ,9.80075 ,0.0201749 ,52.1708 ,1.11033 ,2.07896 ,9.03 ,0.0107576 ,43.1679 ,-2.54887 ,1.02432 ,3.43261 ,-2 ,135.687 ,-0.833342 ,-0.761608 ,124.68 ,8.60751e-05
159.881 ,0.910746 ,-1.00442 ,19.908 ,0.959486 ,138.523 ,2.15403 ,-0.140617 ,14.3458 ,0.017467 ,97.1559 ,-1.96559 ,-2.84097 ,17.4422 ,0.0244046 ,66.3384 ,2.14682 ,0.779883 ,17.1549 ,0.0486211 ,52.4835 ,1.39231 ,2.42888 ,9.65399 ,0.387168 ,50.5668 ,0.298311 ,-1.8158 ,9.77725 ,0.0147784 ,124.812 ,2.3357 ,-0.485403 ,125.826 ,7.44652e-05
346.822 ,-0.402314 ,0.0932076 ,49.8505 ,0.0350106 ,178.561 ,-1.40178 ,-2.48896 ,21.8855 ,0.998189 ,156.683 ,0.10266 ,-2.43089 ,21.1361 ,0.0959886 ,70.8251 ,-0.592592 ,0.563105 ,8.2155 ,0.0885668 ,57.2094 ,-3.15502 ,0.379175 ,8.38078 ,-2 ,-999 ,-999 ,-999 ,-999 ,-999 ,72.1137 ,1.34677 ,0.44283 ,128.706 ,5.97676e-05
202.815 ,1.95796 ,2.66905 ,18.5515 ,0.331553 ,127.005 ,1.42117 ,2.21482 ,18.6294 ,0.132099 ,75.2059 ,-0.383242 ,-1.56774 ,12.8296 ,0.696512 ,74.8779 ,0.123476 ,-1.93072 ,10.1851 ,0.186871 ,68.1619 ,-0.84167 ,-1.66323 ,10.5723 ,0.0159658 ,43.1166 ,0.447712 ,2.9933 ,5.71291 ,0.069534 ,330.223 ,-0.0352022 ,0.24637 ,121.444 ,6.64855e-05
204.524 ,0.303378 ,2.51056 ,22.815 ,0.977431 ,82.7335 ,-0.0791024 ,1.07526 ,15.8983 ,0.795134 ,78.5513 ,0.657078 ,-2.97964 ,13.3812 ,0.0153186 ,64.2159 ,-0.436333 ,-1.96006 ,9.22491 ,0.156505 ,30.1949 ,0.146095 ,-2.64638 ,7.52963 ,0.0220612 ,-999 ,-999 ,-999 ,-999 ,-999 ,254.684 ,-0.421194 ,0.164212 ,123.719 ,1.14813e-05
