LepPt[0],LepPt[1],LepPt[2],LepPt[3],LepPhi[0],LepPhi[1],LepPhi[2],LepPhi[3],LepEta[0],LepEta[1],LepEta[2],LepEta[3],JetPt1, JetEta1, JetPhi1, JetMass1, JetBTagger1, JetPt2, JetEta2, JetPhi2, JetMass2, JetBTagger2, ExtraLepPt1, ExtraLepPhi1, ExtraLepEta1, weight
24.0262,50.249,107.359,29.7365,0.21195,-1.71652,-0.786794,-0.917049,1.58913,0.815831,1.44145,1.68461,127.681,0.265512,1.37485,13.6972,0.0318505,61.7651,-0.271076,-2.20466,11.4986,0.990212,25.5535,-0.410763,-0.39454,5.50717e-05
56.5313,45.3942,21.4913,13.3594,-0.664982,1.61865,0.695436,2.69782,-0.35764,-0.786977,-0.765508,-0.587677,158.679,-1.43857,2.42998,18.2621,0.933364,120.793,-0.780044,-1.0934,12.6628,0.116379,34.4305,1.97371,-2.38639,5.42336e-05
28.4985,99.0249,18.6687,51.3452,-1.37278,-1.51334,-1.96581,-1.83261,0.686149,-0.866902,0.0623445,-0.48454,109.334,-2.04289,1.04928,9.92444,-2,61.2662,-0.226075,-2.94286,6.97019,0.989425,21.21,-0.555177,-0.409851,5.49973e-05
9.46811,188.615,5.55825,78.8461,-2.99738,-0.3505,0.188084,-0.423439,-0.146117,-0.949886,-2.19556,-0.675495,107.823,-1.07562,0.459264,20.4148,0.924476,57.8484,-2.71877,0.0554127,10.4791,0.111526,428.561,2.89233,-1.00934,1.35156e-05
79.2591,67.8659,22.6073,68.7075,0.809203,-0.486387,0.544375,0.0504459,0.563981,0.607234,0.207484,0.710436,157.795,-2.37848,-2.96426,18.0345,0.0563974,73.0677,-1.21929,-2.38349,12.524,0.0354482,15.9382,-0.987652,-0.501448,5.30544e-05
49.7144,100.21,43.616,16.8918,1.06818,1.03947,1.12481,0.191725,0.641925,-0.592468,-0.11787,0.46771,526.432,0.149372,2.47393,102.264,0.852193,162.213,0.575118,2.7637,12.6994,0.0249983,233.186,-0.924065,0.81825,5.88521e-05
144.648,26.8474,10.841,34.9371,-2.14764,-1.50761,3.01319,-2.08998,0.133224,-1.03072,0.273518,0.564185,124.008,2.51738,-1.8235,14.5614,0.0530709,123.915,-0.697432,-1.09368,13.8494,0.020557,217.39,1.16065,0.912796,5.57242e-05
45.1888,26.5697,9.00399,20.4015,-0.974156,1.80206,-2.16779,3.07347,1.02079,-0.321534,1.25759,0.159895,51.9786,0.651031,0.483535,9.20807,0.937189,41.3654,1.24195,-1.6393,5.21303,0.0127163,64.9016,-2.44245,-1.15215,7.27483e-05
28.9311,59.7233,14.6552,14.3866,-2.94169,-0.376787,2.13456,0.37036,-0.369357,-0.487991,-1.05598,-1.62287,77.4651,-0.852344,1.4844,11.1643,0.114496,74.2345,-1.11458,-3.00232,11.2598,0.620241,41.3085,-2.39813,-0.0774135,5.30031e-05
56.5916,49.0077,15.7643,25.4347,-2.54681,-2.35159,-2.88658,-2.82283,1.78566,0.231691,1.84112,0.537296,213.94,1.49032,0.974767,20.9383,0.031896,86.6086,0.726258,2.98802,8.4307,0.78085,39.6915,0.50972,1.7546,5.16867e-05
31.4042,110.182,43.7883,13.4843,0.243293,-1.302,-1.60846,-0.242796,1.33613,0.782883,0.832375,0.951762,67.7506,0.952622,1.30701,8.73982,0.973189,48.5147,-0.683712,1.16104,9.19358,0.0660953,75.272,2.71277,0.892938,4.41042e-05
74.7708,92.689,18.2388,49.7317,0.347432,-0.832364,-0.779633,-0.164028,1.01602,0.929572,0.465218,1.1777,160.246,-0.224612,2.63175,18.0227,0.987089,67.2894,0.604973,-1.27778,6.07779,0.0541013,32.5853,3.0923,-0.487717,5.87373e-05
22.0618,48.9776,14.1986,13.7727,2.64916,0.912754,0.140634,3.07448,0.140398,-1.0496,-1.46112,-1.66673,205.709,-1.04353,1.95064,25.1611,0.524107,179.504,1.14024,-0.924658,21.2901,0.983192,45.3784,2.6251,-2.21408,5.69792e-05
28.7079,60.6459,31.1001,8.36903,1.00862,-2.14308,-1.84173,1.40161,0.230034,0.488069,0.534354,0.845335,78.9749,-0.526137,-2.40325,11.5041,0.0169058,68.8406,-1.43208,1.08548,10.0811,0.908574,75.1951,0.703518,-0.67889,2.85244e-05
131.644,24.1802,18.5845,44.4548,-1.82048,-2.02362,-1.76553,-1.60387,0.297847,-1.17869,-0.158036,0.644021,151.063,0.433071,-0.58198,19.5786,0.530836,59.6751,-0.253483,-0.607516,7.23314,0.0176443,35.2381,2.31958,-0.470548,7.26476e-05
57.5345,36.3519,29.1824,24.3274,1.59886,-0.0435163,-0.335876,1.64649,-0.88514,-1.08376,-1.75683,-1.29729,71.4935,-1.0966,-0.690185,8.89351,0.16787,69.7534,-0.313344,3.11396,7.74519,0.295899,12.9006,2.60159,-0.7863,5.96693e-05
89.6208,129.93,28.0055,39.0553,0.924652,0.240533,0.359564,0.746673,0.085103,-0.42926,-0.916203,-0.189331,234.07,0.164581,-2.56944,24.236,0.359112,127.889,0.154159,-0.443512,27.1014,0.0838658,107.608,3.04201,-0.137957,4.02361e-05
117.871,38.1311,20.8982,64.7939,2.85421,1.95217,1.84273,2.5665,0.448052,1.44728,0.789438,0.755833,98.4473,-0.397023,0.981723,16.253,0.112018,84.0596,2.67112,-1.77825,13.2858,0.45988,5.48757,2.566,-0.041029,5.47169e-05
112.104,54.384,16.1946,13.5322,-0.849129,-2.0774,-0.140667,-1.56394,-1.26709,-1.66427,-0.943209,-2.11322,143.895,-0.226745,-2.82754,22.9052,0.994657,135.883,-0.962214,1.04376,17.9829,0.769722,19.1239,2.26027,-1.91536,5.52286e-05
62.2714,95.5147,20.942,19.129,-1.84633,-3.06097,2.88922,2.90433,-1.13743,-0.743713,-1.6759,-0.836696,148.172,-1.31185,-3.10286,18.0692,0.72412,110.34,-0.851881,-0.867088,13.9725,0.483452,26.3261,0.853075,-0.613669,6.65775e-05
67.2393,26.1215,29.2565,8.0512,-0.153359,-2.63175,0.285472,1.08136,-1.06057,-2.13862,-1.76822,-0.560394,108.181,-1.86717,1.72444,23.1438,0.0336654,75.5902,-1.20382,2.37824,13.042,0.0186998,30.7227,-1.22842,0.647896,4.7677e-05
83.0194,31.3136,19.5017,7.73659,-0.0544621,-1.79543,0.147831,0.582171,-0.531273,-1.55735,0.173289,-1.17871,87.8772,-1.37946,1.85297,16.2372,0.972853,48.7695,-1.02128,-1.57008,8.38839,0.0155644,14.8372,1.05584,-0.322054,5.7063e-05
83.6169,36.7891,25.66,23.9641,-0.753713,0.932565,-0.467217,0.410564,-0.296742,0.213907,-0.873237,-0.523226,164.436,2.16361,2.41531,18.7264,0.0594787,120.474,-0.251113,-2.16624,28.4284,0.612052,100.552,-0.861256,0.280224,5.1846e-05
22.6436,53.5019,12.0142,11.5953,-1.36775,0.587712,-0.845093,-2.86668,0.390654,0.494991,1.87041,-0.240419,54.0509,0.140123,-2.329,8.38397,0.995704,36.9127,0.520177,2.36684,6.08266,0.930542,36.2038,-0.683251,-1.22195,4.70002e-05
59.2888,83.525,23.0088,13.9696,-0.789602,0.39365,-0.619527,1.13833,0.965106,1.3678,1.96343,0.813273,111.563,0.785511,2.55203,13.7242,0.98827,45.3549,-0.584207,0.138315,8.3057,0.995263,25.8885,-2.42192,1.94767,4.8385e-05
49.476,9.51895,12.4731,7.16197,-2.9214,-0.255744,-2.89317,-0.138861,-1.83005,0.834204,0.463082,-0.916134,81.0077,-0.128307,-0.412989,18.3009,0.0173085,62.2905,-1.66486,2.14051,13.5846,0.0432175,64.9257,-1.44221,1.52547,5.66486e-05
49.5389,27.8103,21.0377,48.1056,3.08208,-1.32255,-0.898415,-2.93972,-0.760987,-1.13923,-1.60184,-1.36962,48.2225,-3.1854,0.0452959,7.61353,-2,33.901,2.50956,-0.783075,9.8967,0.0396575,66.6873,-2.38251,-0.648287,5.53696e-05
33.0494,19.7341,36.2846,17.2336,2.74656,-0.325284,0.46063,-1.36394,-0.227603,0.513377,-0.547954,0.423209,101.75,0.286661,2.15944,18.3082,0.940058,38.8342,-0.218211,-1.5454,7.15612,0.167919,29.7453,-2.23515,0.924178,5.86517e-05
40.2501,45.2404,23.882,21.8684,-1.18079,1.07626,-0.711159,0.147881,-1.03427,-1.75449,-0.511693,-0.967297,163.31,-1.06224,2.38977,24.3364,0.987369,149.242,-2.86499,2.60765,17.2302,-2,187.329,-0.835469,-0.874076,5.78609e-05
114.411,42.7082,50.9229,28.9315,-0.0334594,1.18979,0.362495,0.480109,-0.636449,-1.07862,-0.500172,-1.36228,171.661,0.757812,-2.22329,15.5335,0.995073,108.335,-3.12764,2.36747,18.8679,-2,46.6611,-2.9812,-0.384792,5.09054e-05
89.8862,10.7468,21.7412,17.558,-0.516608,1.72367,1.89846,-0.808833,0.738342,-0.397356,0.705051,1.40453,66.8515,0.883116,1.33676,10.1789,0.995224,66.5622,0.513907,-2.85335,13.4559,0.0819507,23.5644,1.47374,-1.08786,5.4054e-05
93.5209,22.9201,23.0723,19.0355,0.249707,2.53299,-0.0245933,-0.756339,0.877117,0.822406,0.838274,-0.240576,170.807,0.27707,-1.29856,20.0018,0.900266,111.658,0.0761174,1.74736,13.5392,0.916487,10.3742,-0.27193,-1.52393,5.40018e-05
25.4291,18.6521,33.4782,31.1899,-1.41289,2.56979,2.94267,-2.48072,-0.934684,0.600795,-0.196973,-1.03551,100.668,-0.407795,1.29584,15.676,0.143878,70.0134,-3.26105,-1.21749,12.0331,-2,29.1863,2.50981,1.22805,5.87494e-05
102.672,29.5756,17.0153,9.5311,-2.39299,0.201748,-3.08095,-1.64503,-0.250992,-0.0959264,0.706197,0.860388,144.585,0.564387,0.989128,11.6419,0.999117,114.548,1.99721,-0.593845,20.5751,0.607424,74.826,-2.749,-1.80184,4.31057e-05
53.6093,68.0044,38.6142,27.9238,-2.72217,-2.1532,-1.94306,-2.33349,-0.967236,-0.00631681,-0.996253,0.445232,152.155,-0.531454,2.08472,16.2997,0.993402,135.403,-0.404947,-0.72365,30.926,0.0907611,103.3,2.03365,0.250465,3.7536e-05
33.4514,28.4397,20.9195,21.0446,-0.460908,2.87109,1.115,-0.18947,1.58405,0.516922,0.588582,0.108094,96.6561,0.248465,-2.15474,16.4878,0.0366319,65.7479,2.23575,2.0436,10.45,0.98017,68.3248,0.155404,0.859773,1.01017e-05
30.3762,55.9902,9.90507,19.7107,0.971003,-2.24595,2.54585,-1.99325,0.900114,1.40665,0.10588,0.553576,105.525,0.477856,-0.945407,14.6307,0.0102895,102.806,-1.72417,1.00699,13.7423,0.0475115,28.9544,-1.23533,-0.266463,5.30933e-05
109.271,29.5421,9.79844,54.7656,2.15377,0.983199,0.805892,1.41703,-0.197634,-0.924657,0.82726,-0.0798495,192.069,-0.605496,-2.52314,22.9917,0.0133883,122.091,0.203041,0.531024,16.2682,0.999802,16.0601,-2.88722,0.983305,7.54324e-05
19.9211,293.439,21.7935,21.1119,-0.112572,1.21025,1.26207,2.05254,1.15423,0.910607,1.23483,0.946183,486.229,0.347827,-1.97548,65.9128,0.296861,172.94,-1.25201,0.0690766,18.4223,0.301503,16.1219,3.1113,1.01322,6.31883e-05
58.0482,21.6536,15.5836,22.0063,1.92772,0.140928,1.30373,1.77405,-0.479919,1.24447,-0.204189,1.01575,176.159,-0.546371,-0.369767,23.9497,0.0358006,138.602,0.444319,3.00679,16.3503,0.430389,60.6038,3.10183,-0.504927,5.32638e-05
52.7561,32.9071,10.1079,22.812,0.0394592,-2.55794,-0.19307,-0.677202,-1.27695,-1.87124,0.131588,-1.30728,217.233,-0.646861,1.88135,17.7799,0.770278,161.83,-1.2939,-1.41204,18.2993,0.107373,18.0002,-0.810991,-0.224716,5.10202e-05
55.3537,32.8746,45.1299,51.491,2.72894,1.37299,2.46645,2.65311,-0.193551,1.10057,-0.0163862,0.525513,60.5292,-0.181226,-2.95441,11.0492,0.629691,38.1766,-0.584327,0.0706382,6.33944,0.28756,10.429,-1.26937,-0.265375,5.16157e-05
51.8313,87.8872,6.97786,18.1976,0.10891,0.256992,-2.57916,0.18576,0.861571,-0.178875,-1.11821,-0.44408,135.796,0.898879,3.13122,13.9538,0.613096,81.9828,1.20765,2.60362,14.7198,0.0454175,12.3067,2.51445,1.8613,3.66908e-05
89.3806,43.3089,16.3683,27.0291,-2.6965,2.76218,-2.21057,-2.7177,-1.11658,0.141646,-0.877843,-1.62609,207.297,-0.621314,0.115155,20.9453,0.027287,53.7596,0.122485,-2.79019,9.40263,0.99106,16.0188,-1.77911,-0.9685,4.23881e-05
80.3241,38.343,43.5436,10.6801,2.98163,1.24503,2.1838,1.8067,1.04545,0.524264,1.02837,1.83293,44.1456,0.211405,0.518662,6.38079,0.494013,40.1658,-0.472678,-2.87462,5.20713,0.974022,144.025,-0.925622,0.499239,7.04529e-05
83.3969,22.661,25.8716,11.4211,2.24923,-1.75862,1.87487,-2.14302,1.34615,2.18454,1.60453,0.825789,139.377,0.207588,0.20692,18.0712,0.845773,60.0119,2.29872,2.64788,10.1789,0.0816505,24.3003,-0.934757,0.857508,5.16936e-05
182.156,13.2289,31.7311,33.249,-0.618576,1.5364,-0.771213,-1.04147,-0.325648,-0.190739,-0.19671,0.375918,153.956,1.71071,2.22561,15.5876,0.99628,93.0651,0.370438,-2.18616,16.3934,0.029836,111.708,2.06455,0.864252,4.35616e-05
171.486,104.471,17.8648,148.352,0.104361,-0.439602,-0.907029,0.0250792,0.194486,0.167785,0.24503,0.0160194,406.365,0.157429,2.39133,83.7943,0.787042,58.7594,-0.973039,-1.92156,6.53506,0.980212,121.278,-1.54023,-0.453272,5.66743e-05
59.6414,79.5345,92.1967,11.2322,1.93199,1.13844,2.0945,1.69489,1.35199,0.731735,1.18872,2.01962,136.604,1.28775,-1.58142,16.557,0.77617,100.469,1.09415,-1.13701,12.6896,0.0164635,38.849,1.90079,2.0401,6.77125e-05
26.9051,98.186,12.7156,38.7021,-1.47021,-0.100955,0.916648,-0.807022,0.542676,0.490944,-0.182995,-0.369592,75.1473,1.0923,-1.8733,12.9374,0.184541,50.5965,0.338621,-0.714664,8.17353,0.0337824,37.0341,1.57472,1.31,5.51388e-05
36.1607,48.124,28.8898,15.054,1.04997,-0.311568,-0.462206,1.287,1.90102,0.285198,0.851608,1.07905,174.161,-0.189622,-2.5714,19.0635,0.594734,118.176,-1.44387,-0.303207,17.3385,0.0138602,114.575,1.85464,0.466354,8.51336e-05
34.8573,82.4691,26.0568,25.5524,-2.36638,-1.57858,-0.459108,-2.59633,-1.68053,-0.973721,-0.638009,-1.68912,207.246,-0.235662,1.93034,26.6575,0.0178204,83.5986,0.208131,2.43561,10.7152,0.0341095,54.198,-0.408803,0.174076,4.86999e-05
35.0328,39.5581,11.2383,23.5494,1.96389,-0.72728,1.17673,-1.21386,0.703656,-0.498183,0.71071,-0.366905,67.4083,0.991202,-2.88903,8.64303,0.978692,34.9696,-0.497152,2.42025,5.25719,0.480522,42.0168,0.950071,0.138635,7.3187e-05
233.79,116.904,160.965,26.8528,-2.76573,-2.67797,-2.77996,-2.45641,-0.966929,-1.45595,-1.08551,-1.63895,525.548,-0.428654,1.13622,57.32,0.138528,60.0702,0.160175,-0.837731,8.51915,0.998186,319.349,-0.904263,-0.724978,4.80884e-05
23.0991,60.4595,26.5069,9.3367,-2.66915,0.662434,-0.130743,-2.66703,0.42834,-0.060299,-0.246604,-0.969867,94.9213,0.103067,-2.43528,15.4351,0.984345,80.9408,0.402978,2.27779,19.8132,0.0293973,35.4449,-0.93697,-0.497368,6.2756e-06
32.0101,170.308,17.4601,55.3976,-1.41314,-2.48387,-1.8491,-2.4574,-1.31378,-0.684008,-1.21128,-1.21976,191.176,-2.0511,-0.0135254,37.2822,0.0296492,66.0076,0.240429,1.56007,7.50305,0.946165,22.0656,2.17773,0.673866,5.59371e-05
51.7803,52.6424,25.0343,15.0202,-0.772216,0.16528,-0.217876,-1.26031,0.0435879,1.38507,0.808382,0.580412,144.412,0.173266,-1.74305,11.6314,0.602977,118.869,-0.396269,2.04446,13.0873,0.184226,29.9222,2.90071,0.362021,7.41386e-05
56.3371,27.0244,14.9192,43.7586,-2.80839,1.24773,0.603142,-2.94544,-0.375594,-0.365409,-0.107739,-0.733937,59.5823,0.198141,-3.05813,8.44731,0.966814,-999,-999,-999,-999,-999,141.55,0.99763,-0.309161,7.43911e-05
46.0598,43.4398,5.65227,37.2523,2.17865,-0.391651,-1.30547,1.66462,-0.556205,-0.047244,-0.757165,-0.158169,184.314,0.17585,0.212293,20.8173,0.912547,36.904,-0.873309,0.222349,6.98393,0.0137233,72.7342,-2.90611,0.91901,7.00282e-05
50.989,28.6449,14.6787,12.3803,2.6361,-1.14218,-1.31675,2.31657,-0.613522,0.754138,-0.374526,-1.07308,103.836,0.339986,-2.71505,13.3001,0.77222,94.1617,0.286435,0.958557,17.4324,0.0262446,20.1388,-1.83568,-0.506418,6.91041e-05
98.29,25.3797,124.423,9.2982,-2.72337,2.54579,-2.91037,1.63109,0.970084,-0.0124961,0.770761,0.642544,443.279,0.793991,-0.55921,83.8646,0.0348035,39.1451,-0.594231,2.72916,5.50441,0.668519,135.219,2.15826,0.3785,7.15941e-05
15.9082,97.085,25.5724,50.3047,2.71405,-0.127147,0.181166,-0.0526639,-0.397521,0.112957,0.454237,-0.549989,170.578,-0.782274,2.51718,12.9565,0.979122,83.3327,-0.710938,-0.952726,17.6139,0.0856968,86.0978,2.97886,-0.329882,6.96567e-05
46.5867,23.7991,5.8693,54.0682,-3.13747,-0.885043,-1.03547,-2.46819,1.05117,1.5464,0.446762,0.212743,164.735,0.315221,-0.172987,15.6574,0.99968,35.5801,0.693435,1.90935,7.60482,0.0397243,30.0746,-0.626023,-0.364098,5.30355e-05
59.4486,83.4877,17.6841,7.19928,2.69417,1.30964,3.12713,1.15913,0.0657562,0.0531885,-0.766151,0.521035,94.5441,0.148102,0.0199817,20.0442,0.0189793,69.5465,1.16759,-2.23126,12.0066,0.966449,62.8588,-2.42831,1.904,5.8017e-05
49.8766,13.8769,41.3872,13.782,1.04958,2.97459,0.0234485,-0.574519,-1.4106,0.206579,-0.354328,-0.626127,52.4744,-1.99393,-2.10497,10.298,0.029358,43.0409,-0.366402,-1.20066,6.45021,0.105696,8.37597,1.54588,0.588749,6.44941e-05
66.6648,147.038,15.8225,26.2251,-1.61575,-2.56739,-2.42063,-1.66721,-0.825162,-0.611185,-1.21705,-1.25594,114.377,-1.63278,0.706237,19.0436,0.388479,102.255,0.958564,-2.67051,13.8357,0.503649,14.5088,0.209103,1.58977,6.98079e-05
14.1624,197.267,21.2931,19.0321,-2.96271,-2.1613,-2.09425,-1.00517,-0.322122,1.0766,0.701697,0.861274,221.619,1.38113,0.972403,21.4373,0.0116219,141.014,-0.778701,1.81478,18.8594,0.104059,185.456,-1.5373,-1.09799,5.44966e-05
23.166,28.2005,28.4928,40.6697,0.821183,-1.12995,1.14068,0.28533,0.707177,-0.665744,-0.968002,-1.26705,127.302,-0.705745,3.00232,16.2849,0.998652,122.027,-0.832441,-0.697075,8.29675,0.990566,16.9258,-1.1498,-2.34897,5.81028e-05
68.3098,37.7073,10.5141,11.895,-1.66179,-0.293266,0.89984,-0.240105,-0.372709,-1.54577,-0.975583,0.0297611,217.368,-1.23606,2.31518,41.3434,0.0451287,124.645,-0.54638,-0.921426,13.9573,0.811764,84.2652,-0.461172,-0.823067,5.50069e-05
319.193,21.9383,59.1692,19.5619,-2.49504,2.88627,-2.2085,-3.02218,-0.726889,-0.180964,-0.824189,-0.430778,402.998,-1.08409,0.936822,34.6594,0.375662,142.751,1.29477,-1.70857,19.0676,0.0359783,141.942,1.23334,-1.56784,4.27163e-05
31.778,75.8137,28.3841,8.71981,-0.398971,-2.46634,-2.28804,0.352637,1.60909,1.18111,1.37834,2.18022,449.825,0.914961,2.49413,84.5971,0.0309286,179.082,2.83564,0.250191,33.0181,0.283667,82.0879,-1.14476,1.93059,6.76851e-05
39.456,129.869,43.2904,16.308,-0.762982,-2.14046,-1.71509,-1.77663,0.281658,0.451034,0.100195,-0.488984,77.1469,-0.118484,2.93385,11.4711,0.83497,55.3001,-0.918647,-1.65286,7.2211,0.122868,176.539,0.895949,-0.404246,3.58383e-05
77.671,22.1543,26.1073,35.5835,2.4401,-0.0285265,1.20201,2.71626,0.128476,-0.0845091,-0.722571,0.011118,121.271,-0.557647,-0.657616,13.4905,0.737932,45.992,-0.50744,-1.73983,8.82795,0.974703,11.1081,3.03118,0.662386,5.48588e-05
111.09,96.2039,36.4602,26.5385,1.81881,2.27388,1.71289,1.19834,-0.935376,-0.190497,-0.652642,-0.397205,126.13,-3.10453,2.25283,21.7188,-2,72.5245,1.31958,2.62326,10.9675,0.0699848,91.7546,-0.231888,-0.874678,5.48551e-05
163.974,12.6324,17.7385,12.5062,0.627466,-1.42172,0.300437,-0.793766,0.457878,1.30602,-0.261674,0.0436658,100.518,0.15437,2.69388,12.3243,0.108337,56.3979,3.14295,1.8531,10.7469,-2,90.8577,-1.00049,0.354277,3.87096e-05
68.6045,57.4984,27.1796,46.2507,0.440284,-0.985873,-0.535507,-0.215424,0.442068,-0.170798,0.59807,0.0639318,470.932,0.385145,1.95867,86.2594,0.0346364,138.696,1.2554,-3.11098,11.8342,0.00711367,195.137,-1.45968,-0.173644,6.8918e-05
30.9362,112.656,35.0019,55.6479,-2.28945,-3.12819,-2.35129,-2.1006,0.337182,0.763547,0.569359,1.12574,218,1.34314,-0.322638,44.4251,0.0852944,48.4826,-0.60895,-2.39385,7.71949,0.0694861,126.301,0.910722,-0.757451,6.67593e-06
28.4557,34.9341,12.018,43.3547,-2.69881,-2.09332,-0.110467,-0.860659,0.132415,-1.23785,-1.82331,-0.258801,81.311,-0.870644,-1.80823,9.04703,0.0292594,76.9322,0.101268,1.51515,8.82812,0.295027,30.4858,2.6503,-1.89008,5.32531e-05
17.5857,129.623,14.3822,28.3566,1.72578,-1.72658,-1.0497,-1.74765,-2.04628,-2.34041,-1.27622,-1.96844,358.958,-1.37427,0.624059,41.3734,0.055489,124.469,2.50492,2.98881,14.3555,0.454836,74.1023,-3.02045,1.05258,7.57302e-05
62.0281,34.4708,14.209,28.2565,-2.41947,0.370121,-1.56532,-0.626324,-1.4479,-1.89906,-1.66177,-1.51015,237.859,-1.16059,3.00707,26.7804,0.985898,174.075,-0.167088,-0.265692,13.87,0.998045,191.708,0.396028,-0.435708,5.59231e-05
27.4589,42.015,11.3608,8.61401,-0.0868459,1.81109,2.86095,-0.987799,1.07491,-0.911169,-0.69869,0.819599,188.371,2.81823,-0.930123,17.676,0.38942,123.504,0.0329713,-3.01095,16.6423,0.993413,14.107,-1.20228,0.991571,5.27298e-05
182.915,54.8578,20.9904,112.234,0.910843,1.35781,0.549503,0.953391,-0.850393,-0.07984,-0.948032,-0.593812,196.737,-1.24858,-2.67857,20.4899,0.884823,134.193,-1.1513,-1.86779,16.2845,0.116673,34.0273,-2.52219,-0.464495,6.37329e-05
30.1594,12.637,17.5168,26.1889,0.685996,-0.157697,2.3156,-2.44999,-0.660107,2.14931,-0.436505,0.220532,80.7548,0.317869,2.56365,11.8978,0.949266,67.5352,-0.125246,-1.15302,12.5623,0.0441451,12.3869,-3.11198,-0.308521,1.30799e-05
54.4794,46.9277,10.7465,19.8663,-0.496156,0.599703,-3.09918,-0.126349,-0.860571,-1.65046,-0.86809,-1.04774,42.8153,-1.81195,-0.407537,7.11831,0.958366,-999,-999,-999,-999,-999,142.61,-2.74437,-1.7145,5.59997e-05
38.8325,99.5908,23.3824,60.39,-1.88497,-0.678991,-0.959127,-1.31682,0.695211,0.717839,1.69072,0.446369,37.0568,1.8422,-0.213855,6.25042,0.810433,-999,-999,-999,-999,-999,41.9502,1.88765,0.172831,5.61273e-05
78.0727,60.9189,39.5937,45.2293,0.0811504,0.154677,-0.423041,0.316076,-0.8928,0.322556,-0.185139,-0.247073,143.491,0.506186,1.98762,16.7346,0.023161,138.942,-0.364958,-3.01138,20.876,0.131686,36.0974,-2.26209,-0.37686,5.61003e-05
131.248,35.4327,48.5568,52.1122,-2.4531,-1.77994,-2.56772,-1.72013,-1.16463,-0.477454,-0.941471,-1.40513,217.691,0.145501,1.4137,19.9156,0.0230261,181.166,-0.30019,0.968491,15.5958,0.566903,57.2701,-1.12072,-0.643635,7.21648e-05
51.0805,20.2766,30.8529,15.8234,2.37241,0.0242955,1.13607,2.12729,-0.521707,1.28397,-0.0273955,-0.860214,207.987,1.89601,2.80224,24.4626,0.0169832,152.446,-0.246295,-0.249367,14.8914,0.951074,8.49805,1.82023,-1.67254,5.1589e-05
30.7769,55.4613,23.0556,17.8199,2.6398,0.541633,0.657468,-1.28996,-0.299145,-0.162521,-0.5103,-0.336396,80.1815,0.781074,-0.876952,10.4811,0.0229307,66.8051,0.120722,1.3511,7.55264,0.460699,74.9169,-0.566433,-0.963579,5.7263e-05
45.2513,36.5633,25.6696,11.8203,-2.73227,0.859071,-1.07847,-2.72169,-1.5334,-1.11453,-1.9725,-1.89618,260.11,0.868475,-2.73098,22.2123,0.0227649,151.496,-0.684061,-2.53658,13.95,0.853318,33.1037,1.39761,-0.311526,6.4487e-05
75.8529,29.6536,29.4691,18.3776,1.79979,-0.505964,0.749649,0.476041,2.04906,1.75837,1.59698,2.05639,126.479,-1.13267,2.53087,17.5789,0.687055,113.099,-1.09112,-1.14136,15.9951,0.502251,17.3027,-0.499543,0.068794,6.91407e-05
19.186,50.6579,8.40542,30.7376,0.435445,-2.50745,-1.96718,2.92285,1.37427,-0.335587,-0.776934,0.549133,79.0894,-0.14526,-1.1195,12.7558,0.0180234,52.3581,-1.27715,-0.00914654,10.5161,0.0152351,91.852,0.507326,0.759402,5.64126e-05
183.88,123.84,132.419,10.8421,-0.505064,0.0138683,-0.307356,0.583065,0.210164,-0.02127,0.146146,0.549469,246.262,1.80915,1.97836,24.6581,0.52539,121.32,2.14326,2.57767,15.1504,0.1618,81.9527,-1.49242,-0.260564,4.89337e-05
147.719,27.5739,121.578,32.92,-2.64887,-1.86153,-2.27693,-3.09234,0.745058,-0.0118332,0.621066,0.292479,77.5374,0.950532,0.854626,12.8226,0.0570921,66.6468,0.191444,-0.999456,10.884,0.0634015,19.5228,-0.0378928,1.40722,3.94447e-05
27.1331,83.488,17.5142,33.5741,1.11314,1.68025,1.50862,0.934408,0.523481,2.08198,1.70687,1.87235,157.021,0.845791,-1.16821,33.7703,0.896814,94.0602,1.40361,-2.62552,11.1021,0.0229141,58.7922,1.1518,1.11315,3.97781e-05
41.9579,39.9947,27.6213,17.9157,-0.653012,0.5893,1.79437,-2.62501,1.81137,2.27213,2.05512,1.82601,112.354,2.69466,2.87264,9.93856,0.230656,44.0574,1.31937,-2.53593,8.22296,0.794611,88.1207,0.273732,1.79423,5.20864e-05
36.976,121.486,5.64297,31.8751,-0.189935,0.173454,2.71009,0.156175,2.08835,0.841262,1.7972,0.862352,80.9357,0.394954,2.60376,10.4217,0.29954,45.3953,-1.1822,2.34194,7.03787,0.986195,62.013,-2.63845,-0.918819,5.44794e-05
27.3026,47.5926,47.6592,20.3206,-0.870219,-2.48359,-2.99662,2.7492,1.06453,1.77822,1.16993,0.31106,66.9042,0.702543,0.346165,11.9582,0.0183567,58.3925,0.679027,-2.19748,6.87485,0.0665226,112.922,1.74423,1.05662,1.79492e-05
18.1221,133.18,19.3183,68.0826,-3.09965,-0.825337,-0.091291,-0.692585,-0.253146,-0.329305,-0.258898,-0.217153,69.2675,-1.12615,-2.94268,13.1416,0.682013,51.8183,0.484692,0.720321,7.5981,0.996741,46.4487,2.17441,0.884197,5.09743e-05
