JetPt1, JetEta1, JetPhi1, JetMass1, JetBTagger1, JetPt2, JetEta2, JetPhi2, JetMass2, JetBTagger2, JetPt3, JetEta3, JetPhi3, JetMass3, JetBTagger3, JetPt4, JetEta4, JetPhi4, JetMass4, JetBTagger4, ZZPt, ZZPhi, ZZEta, ZZMass, weight
165.502,2.0844,1.34755,20.4774,0.0918155,164.751,-1.69852,2.69497,16.5817,0.0843424,75.2196,-0.970716,1.74875,14.7955,0.569505,65.0584,-2.52268,-2.65282,17.2467,0.0743136,220.673,-0.887779,-0.503198,125.278,4.09528e-05
75.3849,-1.10191,1.54241,12.6597,0.893857,58.2111,1.71826,-2.05965,10.5634,0.993838,55.9867,2.01635,0.15166,9.72783,0.0447893,45.7101,1.16411,0.427174,7.91624,0.0481135,34.6971,-1.43482,-2.15676,123.436,6.01201e-05
96.8277,0.339804,2.75522,13.3528,0.81912,83.9682,-1.14028,0.889577,12.3546,0.874581,80.7122,-2.47838,0.29492,10.9804,0.0242677,37.5102,-2.69304,-3.00282,9.83332,-2,68.4275,-1.15296,1.10589,123.714,3.70833e-05
232.613,-0.343273,1.99274,28.6482,0.967053,113.013,1.43676,-0.395805,12.3666,0.752503,99.0751,-0.128618,1.26941,15.8586,0.11018,87.379,-2.63873,-0.325664,10.3907,-2,199.242,-2.05439,1.99288,123.109,4.64324e-05
90.9272,0.234331,-3.12646,19.4295,0.146738,69.5305,0.0882531,-1.05522,12.1782,0.962944,35.7175,-0.243912,0.129223,4.97591,0.360642,33.3947,1.18549,-0.16971,6.66686,0.0699265,140.76,1.64964,-0.605746,123.195,7.52363e-05
158.207,-0.529684,-1.78077,11.5389,0.998984,105.493,-1.56953,2.12934,19.1425,0.0297023,92.0128,-1.13653,1.45664,14.9091,0.0185262,88.6666,-0.198619,-1.15764,11.995,0.0113148,52.9697,-0.539555,-1.22216,122.728,5.22411e-05
97.937,2.6074,2.17478,16.3271,-2,81.6283,1.71314,-2.07966,10.9198,0.936744,64.1755,-0.648707,-2.91895,14.7622,0.284924,60.7623,-1.33693,2.8351,9.50317,0.169586,292.909,0.102965,1.36141,123.881,4.14949e-05
254.07,-1.47333,0.199773,37.733,0.934142,229.135,-0.299332,-2.3775,26.4536,0.983655,144.812,-0.1551,-2.83815,17.6577,0.0250894,115.533,0.490976,-2.80733,13.8137,0.0696136,104.579,1.70909,-0.498518,126.077,2.85396e-05
211.346,-0.572045,-2.413,22.4759,0.0142974,129.898,0.833602,1.36246,26.8238,0.395246,72.9448,0.579488,-0.834789,13.0384,0.954835,39.1631,-0.217993,-1.81893,5.40654,0.0176938,31.016,-1.25132,-0.104883,124.727,5.50241e-05
227.987,0.0528763,0.426614,26.6341,0.228921,212.546,-0.900563,-2.83633,29.389,0.441474,59.9295,-1.48618,-0.454381,8.59411,0.0191071,49.0691,-0.773936,-0.773914,8.49768,0.99237,13.9806,-1.36509,-3.17427,123.138,5.12224e-05
232.959,1.00134,0.546222,27.0773,0.910989,92.3087,-0.0993314,3.02499,7.45434,0.0960795,89.158,1.79499,0.757408,14.8155,0.0358056,32.6827,0.78957,-0.869058,6.72886,0.497779,271.718,-2.29754,0.371314,123.658,1.5191e-05
122.2,-1.11859,1.75036,15.4022,0.938006,53.2517,-1.70617,-2.54714,7.40827,0.0203273,50.3148,0.463194,-0.263007,7.9904,0.023053,48.1402,1.22179,-2.22427,6.84418,0.0146216,36.2543,-1.94602,1.18391,124.397,5.60108e-05
187.375,0.760302,-1.66747,14.4484,0.99831,101.255,-0.938612,0.323885,14.5187,0.0424978,99.4736,0.10267,0.717912,12.3732,0.956202,71.563,0.368739,-1.49229,11.975,0.0113724,281.695,2.28777,1.16311,124.161,5.84942e-05
149.905,1.66291,0.842999,15.2526,0.138784,82.8852,-0.995686,2.39023,14.6974,0.585848,63.2262,-1.0904,-0.144439,12.4069,0.912938,56.6371,1.62578,-0.385295,11.9874,0.0201749,140.33,-2.12476,0.707001,125.495,5.55181e-05
77.4221,0.842569,-0.350371,7.84435,0.562581,54.4985,1.17426,0.745663,6.75889,0.890504,44.7373,0.955559,-2.01147,4.96146,0.382248,32.0288,-2.14693,2.8114,5.05136,0.0236406,48.5417,0.674872,2.49947,119.804,6.65536e-05
50.1869,2.02419,-1.68439,7.74138,0.986855,48.5659,0.4015,-2.75981,8.75364,0.0150549,46.9831,2.13591,2.36781,9.83205,0.0362896,39.3696,1.18866,2.76512,6.87191,0.145949,92.5401,0.368243,1.46399,133.72,1.73226e-05
160.23,0.99882,-2.59203,25.5655,0.105149,100.109,1.07042,2.94049,14.2014,0.852981,56.4072,0.721913,-1.96754,11.5422,0.109524,39.8312,1.36347,0.00664079,7.86352,0.982423,258.678,0.507668,-0.522168,114.553,2.31024e-05
139.888,-1.39528,-2.89568,16.779,0.023743,100.439,-0.57007,2.16134,20.0448,0.602234,48.5382,-1.43055,2.74619,10.4462,0.147444,43.6541,-2.71835,2.55039,11.4312,-2,250.38,-0.737312,-1.72783,120.219,4.40529e-06
215.39,2.49883,1.86874,25.633,0.0439714,177.348,0.0259543,-0.956361,23.7341,0.392041,113.07,0.229538,-0.527753,11.9919,0.998216,71.2873,1.59419,1.44632,10.1785,0.335879,182.896,-2.38889,0.83064,124.368,4.68098e-05
76.0679,-0.106344,-2.64061,10.0408,0.97368,49.1723,-1.95202,0.772861,8.26336,0.02623,48.8771,-0.762366,1.27248,9.22605,0.022828,44.3147,0.783328,2.34646,6.21257,0.098209,67.3037,-2.42504,-2.55378,121.688,4.8052e-05
202.195,0.347999,0.679927,20.2626,0.273497,120.128,-0.649189,-1.71814,11.8096,0.999578,115.529,-2.18088,1.39698,19.3002,0.0241612,84.9868,-0.000309477,-1.95603,12.2107,0.0550332,215.013,-2.41824,0.610209,125.444,7.26484e-05
138.646,-0.45406,2.44678,12.9702,0.515997,125.788,0.170978,2.6439,11.3763,0.0646093,101.416,1.77779,-1.11359,12.0509,0.915494,96.8068,0.737457,1.38962,17.6998,0.0354079,207.766,-0.94158,-0.153422,124.759,5.44579e-05
169.911,-0.567296,0.485018,11.6757,0.01637,124.922,-0.800544,1.5216,17.7339,0.975372,120.011,-0.752906,-2.04501,13.6809,0.986421,93.6894,0.547857,-1.36705,15.6962,0.0129479,125.764,-2.55661,-0.253086,124.652,7.45767e-05
140.747,2.22643,-1.43634,26.7843,0.101746,108.453,-1.07801,1.70241,11.8451,0.118059,94.0713,-0.00530156,0.244434,13.2098,0.0424666,93.0578,-1.07635,2.85024,15.9096,0.0113945,44.5056,2.97996,1.04663,124.942,5.47907e-05
277.887,0.442239,-0.277622,21.8824,0.0298654,104.65,-0.622576,-2.57476,11.3519,0.0124465,98.8855,-2.62707,2.79129,11.8541,0.0206229,70.4202,-1.83591,2.81248,10.7499,0.673116,154.912,2.1917,-1.7562,127.582,6.51042e-05
133.678,0.408101,1.1844,28.186,0.0429561,110.739,1.18017,-2.87457,16.3889,0.981009,59.8162,1.22991,-0.315002,8.49484,0.375669,31.807,0.877066,-2.4048,4.48744,0.0148012,50.7421,-0.937564,2.57515,126.443,5.06061e-05
117.735,1.35041,2.13225,16.3578,0.852272,113.951,-0.511479,-1.21272,11.6058,0.993902,70.6367,0.788913,2.97964,7.56867,0.524584,34.8623,1.049,0.189872,5.70232,0.0125607,59.4727,1.01295,0.360619,124.193,6.1348e-05
80.5284,-0.621628,-0.6617,9.6177,0.12002,76.7544,0.939892,1.31451,11.1161,0.0122191,61.0868,0.73032,-2.82034,10.3611,0.923824,47.604,-0.533548,1.75304,9.80801,0.0123684,52.5292,1.54171,1.69403,124.713,4.36793e-05
140.824,0.420628,0.251167,15.6332,0.946439,102.228,0.401902,-2.78953,10.9269,0.512056,74.7179,0.618338,-0.718015,17.6486,0.164289,74.7057,-0.62448,-0.221094,13.5917,0.0359248,152.264,2.43756,0.759911,121.617,6.87488e-05
129.814,0.364594,3.01183,8.01087,0.974692,92.8499,-0.348603,-0.150927,12.3577,0.996562,55.0795,-0.976803,-2.59059,10.1053,0.162695,39.5352,-0.448604,0.437905,4.3876,0.0150237,40.1379,-0.485452,2.11105,121.119,4.28565e-05
172.476,2.50754,-2.88842,13.9154,0.711979,100.772,-1.01555,1.23712,14.6711,0.346924,96.8593,2.09724,2.27732,8.17774,0.0631864,49.1577,2.65533,-0.166959,6.93617,0.0892852,191.459,-1.0759,0.395166,122.469,7.52735e-05
145.561,0.871374,1.52813,20.4635,0.140587,133.989,-0.402233,-0.685868,17.4324,0.0210408,70.2589,-1.76575,1.69673,8.53996,0.0598831,69.5117,1.07471,1.04846,8.29225,0.991958,216.023,-2.03465,0.01548,122.729,2.9847e-05
275.018,-0.658879,1.71244,24.8499,0.404685,116.797,-0.932482,-0.721276,14.2312,0.99936,67.0016,-0.451593,-1.06469,9.81407,0.288415,62.4199,-0.441312,-2.24092,8.20764,0.758721,36.9324,-1.73309,-1.37932,108.642,5.12019e-05
592.303,1.22236,-0.495776,131.688,0.316666,583.799,0.977446,2.06247,61.3423,0.15744,123.956,0.541977,2.26892,23.3637,0.631341,82.8115,1.07265,0.0288755,8.62911,0.0933728,380.312,-1.85436,-0.676119,123.152,4.69964e-05
168.735,-1.51894,2.57816,34.4523,0.601851,159.312,-0.549941,0.542125,18.9332,0.266287,90.8756,0.21193,2.68067,15.9631,0.238881,59.1157,-0.793788,-0.541871,5.2372,0.0070066,235.265,-1.376,-8.4154e-05,125.039,6.52346e-05
186.658,0.547365,1.6485,26.0008,0.960579,73.9032,0.187834,-1.88459,9.86868,0.0144087,67.0311,0.755945,1.17806,4.95513,0.0130654,50.9049,-0.415746,-2.95328,6.60228,0.0374961,170.426,-1.46525,-1.0401,125.524,5.75558e-05
100.777,0.823389,-0.130033,12.8649,0.117219,68.5926,0.43478,-2.79009,7.43828,0.998527,60.6825,-0.123571,0.713625,6.23738,0.0296174,57.9998,1.36363,-1.02672,9.80845,0.746364,105.333,-2.79438,0.361663,125.749,6.65786e-05
87.5132,0.46647,-0.939021,18.7813,0.283055,74.2184,-0.48909,-2.56718,15.8989,0.0402343,67.8474,0.960554,2.43996,11.5397,0.0562752,47.0472,0.349177,-0.492571,9.11371,0.0335688,38.371,0.410639,-1.35915,120.895,2.36021e-05
89.5752,-1.90524,2.43535,12.1191,0.20448,74.0277,-1.27134,-1.36198,10.2495,0.99426,45.3903,-2.4548,2.31788,7.88199,0.0290655,40.0334,-2.00776,-1.11484,6.15217,0.0335842,51.6536,-0.27928,-1.82497,119.695,3.30157e-05
129.502,0.161227,-1.05062,28.5692,0.681999,126.779,0.638333,-2.99199,20.3037,0.0291289,69.7534,-0.718373,0.991945,5.57128,0.0565406,48.1123,1.05771,1.32965,4.3429,0.0134706,60.4522,-0.595264,1.20879,121.112,7.45094e-05
224.391,1.47104,-2.73355,34.3196,0.0794916,120.031,0.675683,0.108325,14.6036,0.350476,51.3464,0.925172,0.702337,9.06119,0.0946111,33.3128,1.94339,0.249837,8.87654,0.785684,15.8945,-2.14931,-1.49986,122.634,4.0051e-05
95.9972,0.296532,-2.79303,16.4675,0.999177,68.828,1.81941,2.39626,9.94012,0.257707,59.6247,2.17669,-0.512571,10.4416,0.49955,50.5261,1.48413,-1.72744,8.56424,0.996625,182.189,0.629014,0.999574,124.966,5.46381e-05
94.6126,1.3065,-2.97913,21.9629,0.0937984,91.5127,2.51264,-1.29858,13.2662,0.963661,82.7929,1.21653,0.263107,12.0983,0.744654,58.5864,1.13684,2.56523,9.39939,0.0293241,32.8473,2.63491,2.07691,120.618,4.25767e-05
259.429,0.759152,0.821765,45.7272,0.196971,140.951,0.846187,-2.93697,16.2631,0.0191874,115.724,0.461314,0.295004,11.6585,0.0404233,94.1385,-0.143503,-2.50166,11.9474,0.22618,261.452,-2.26538,0.945844,123.505,4.78629e-05
99.8344,1.19214,1.42274,11.4937,0.157357,85.4617,0.487188,2.62423,19.5481,0.503549,57.1092,1.8103,1.11703,9.11005,0.0228835,39.8106,-1.40388,-1.43492,7.06525,0.0460315,102.009,-0.856813,1.08302,126.834,5.48032e-05
59.414,0.065886,1.88343,8.733,0.0230979,46.4796,-0.0450659,-2.52866,7.32521,0.998215,44.8897,-1.02236,2.93221,9.19839,0.0442664,44.0565,1.3391,1.48755,8.27775,0.0212368,8.43889,0.803185,3.70236,130.671,4.26067e-05
90.4318,1.36618,-0.0194827,13.7481,0.814808,84.9498,2.00447,-2.92061,10.3103,0.0836115,78.2401,1.84816,-1.98659,12.0702,0.456278,66.4306,1.94591,-0.073861,9.20828,0.0241928,90.6041,1.50702,0.33206,121.107,5.4208e-05
92.2524,-0.93735,0.196936,14.1213,0.595572,55.2774,0.340447,-2.49847,7.80755,0.418711,45.7005,-1.2311,-3.06784,5.57427,0.0335252,35.4719,0.834277,1.58985,6.01003,0.995192,54.6592,-2.44451,-1.03584,123.281,5.91996e-05
69.9226,-0.146609,0.222502,8.65704,0.104848,69.1222,0.876483,2.3392,13.6491,0.0361727,64.0632,1.57221,1.86428,10.029,0.00810149,61.3082,-0.848573,-2.34228,11.1207,0.0190934,90.9695,-1.02753,0.242645,117.905,5.64176e-05
191.151,-0.880238,0.409234,35.7826,0.992688,141.605,0.936008,-0.741241,25.4783,0.925976,112.734,-0.886223,-1.10626,16.2031,0.0130693,72.5291,1.00411,0.183432,11.6951,0.0292298,697.938,-2.9342,-0.975395,135.085,4.40323e-05
110.365,1.67521,-1.98803,21.6522,0.964001,94.8231,2.66736,-1.08676,16.2767,0.191153,44.9076,0.341496,-1.00994,7.83588,0.990529,38.8155,2.53004,2.20154,8.394,0.0714851,177.432,1.46232,-0.300858,121.387,5.0264e-05
108.344,1.69035,-0.0802534,19.1534,0.144715,97.22,0.75316,-1.26639,10.0197,0.970665,76.9143,1.64476,2.17537,13.251,0.0446891,70.6797,1.01946,2.15589,11.3858,0.129596,39.7266,-2.23474,2.5882,118.746,5.31227e-05
225.715,-0.378697,0.179948,22.4238,0.0601155,218.931,-0.505629,-2.38183,27.2345,0.0272652,186.48,-0.188981,-3.01212,26.164,0.802998,129.443,-0.762845,0.383296,12.2692,0.0134124,55.8065,2.76466,-0.499868,125.805,4.50808e-05
116.678,-1.24887,-2.87395,13.902,0.658249,97.0867,-0.212543,-2.01118,9.90752,0.993025,50.1884,-0.731025,2.62286,7.07475,0.0218314,40.8502,-1.11028,0.412464,6.8875,0.0196323,145.91,0.124911,0.513194,124.324,7.06546e-05
126.008,-0.542168,0.276136,15.9144,0.0337545,95.7342,-0.553392,-2.04519,13.0473,0.0202766,68.1144,0.482608,2.1281,9.96735,0.99845,51.5482,1.27941,1.98095,9.90083,0.996932,24.4706,1.85221,-0.815415,127.276,3.61406e-05
79.1498,-0.286133,1.72067,9.06193,0.0295279,75.8783,0.507039,0.210116,15.2035,0.805853,63.0735,-0.32362,0.130696,12.9941,0.0587143,50.7796,0.143518,-2.16543,7.97349,0.998211,248.7,-2.8225,-0.25436,123.391,7.09396e-05
162.961,-0.619753,-0.425463,26.356,0.0248747,70.5334,-0.295248,-1.32233,10.0936,0.0480365,54.6036,-0.279353,2.93289,7.38193,0.0103167,45.9986,0.67541,0.376291,8.072,0.708281,126.506,2.51359,-1.21462,125.066,5.83327e-05
185.391,-1.7029,0.767525,31.9584,0.0603762,69.174,0.184213,2.57975,8.94256,0.628812,52.6271,-0.525016,0.237364,5.16656,0.867668,33.4208,-1.21957,2.62892,6.44154,0.0970654,377.541,-1.98829,-0.0736212,121.275,6.21966e-05
92.6933,0.618679,-2.80192,10.6876,0.903211,57.2046,-0.44636,3.12147,9.99258,0.983441,42.9886,-2.95467,-2.97208,7.3838,-2,42.7074,-0.713946,-0.605658,9.37286,0.0316385,32.4942,0.26089,0.686525,117.961,2.42816e-05
167.119,0.583142,-2.53819,14.2272,0.0457371,120.332,-1.67582,-2.45317,13.0945,0.993077,76.0159,-0.817069,-0.450836,11.9693,0.0247048,53.3869,-1.54772,0.225134,11.3796,0.0213546,268.705,1.64191,-0.507432,125.959,4.72766e-05
412.947,0.190514,0.843081,39.4076,0.494891,163.312,0.148582,-1.26298,17.2728,0.0453565,90.7018,2.77851,2.48685,13.3513,0.259282,44.4298,0.730912,-2.37446,8.79387,0.0252684,139.38,-2.44098,-0.715497,113.96,5.37302e-05
174.785,0.381965,-1.98818,36.9511,0.983779,66.4722,2.25649,0.374141,14.8702,0.142048,60.9233,-0.0408472,0.722117,10.1829,0.0149684,49.2423,-1.01837,1.48431,9.3288,0.0100993,55.3293,1.37923,0.303795,112.354,4.89493e-05
158.479,1.1283,-3.04633,16.0872,0.626983,151.459,-0.554857,0.189868,22.531,0.207305,83.4915,-0.857611,2.11247,11.221,0.0278993,46.2156,0.82146,2.65718,7.26827,0.0145557,147.693,-1.22483,-0.744597,124.291,5.12899e-05
190.113,0.078783,-2.57296,15.8852,0.407665,78.2978,0.445428,-2.00758,8.66732,0.0220495,74.1322,-1.31899,1.71387,14.9509,0.0179158,74.1081,-0.0976234,1.3571,11.6372,0.0271657,199.483,-0.428105,-0.108697,129.886,4.77974e-05
160.799,1.58152,2.00126,18.8792,0.903572,112.77,1.04225,1.63694,14.557,0.28586,64.8312,1.43155,-1.77575,9.18125,0.983312,35.4312,-2.60671,2.63824,8.7018,0.0763784,148.759,-2.18753,1.94263,132.911,3.96561e-05
107.471,0.393365,1.62369,20.1562,0.0555233,51.9973,-1.2423,-1.63332,10.0922,0.224499,48.5698,2.77036,2.66062,12.3499,0.366256,46.8507,-0.960849,1.65686,7.04831,0.286009,142.27,-1.60797,0.72364,125.915,4.96496e-05
138.152,0.719798,-0.822314,17.7535,0.124895,109.705,-0.653975,0.343887,17.6008,0.0433897,72.9021,-0.296094,-1.93559,15.4163,0.963914,70.1744,0.597328,1.84506,10.5843,0.0149708,211.27,2.80413,-0.272025,125.976,2.6519e-05
349.249,-0.912206,2.53362,34.9291,0.139504,189.417,-0.1157,-1.06272,43.3013,0.272015,146.855,-0.756588,-0.983125,34.082,0.439765,76.6461,-1.23404,1.54776,13.0501,0.999472,97.1253,0.631944,-0.837989,125.072,1.94899e-05
103.959,0.00819767,-0.259212,14.6534,0.0176056,65.3739,-0.0133518,-1.11829,13.7768,0.970402,57.6914,-0.0113314,-2.94148,8.40162,0.956015,52.069,1.00376,-0.933885,8.56973,0.0570237,83.8372,0.724411,-0.975559,124.71,4.91902e-05
162.566,0.0438958,-0.0179585,22.2266,0.584432,132.637,1.51472,-1.88515,27.6415,0.0845636,48.1374,-0.258174,-2.44305,5.47109,0.206997,35.3834,1.3933,1.36918,6.09535,0.180031,177.182,1.97356,0.492649,126.015,5.42023e-05
142.429,-0.127099,-0.281423,20.6955,0.987523,69.4832,-0.667356,-0.317741,10.4564,0.442967,64.8841,-1.20788,0.423684,9.40328,0.0108459,43.7728,-0.663887,-1.97955,5.31411,0.0592303,168.567,1.62762,0.0788442,125.357,4.74607e-05
77.752,2.2892,2.33104,13.817,0.171454,65.8952,-1.28198,1.75301,10.8791,0.305562,62.6851,2.04151,-0.280826,9.16511,0.975257,60.2867,1.15488,-0.405767,10.5008,0.792695,67.1469,-0.38838,1.63915,117.351,7.40663e-05
288.714,-0.341758,2.5322,22.9877,0.965455,159.439,0.498416,-0.996703,18.5928,0.112855,149.95,-1.10389,-0.92085,19.9697,0.0343486,127.814,-0.47344,2.00341,17.4833,0.0491969,128.635,1.32954,0.658445,115.617,5.51935e-05
184.523,1.66786,-2.57467,18.5075,0.0252396,145.465,-1.28909,-2.41109,17.4826,0.0214114,85.2768,-1.48957,0.316282,11.3645,0.0713233,69.9049,-0.772458,1.76842,8.45567,0.941033,191.17,0.0980787,0.339666,125.644,7.62304e-05
148.6,-0.620017,-2.286,14.2696,0.597392,124.564,-1.38002,-2.07013,16.2488,0.055223,89.6657,1.38358,-1.07056,11.0992,0.048079,48.8784,2.12517,0.359239,8.88058,0.0459918,212.675,0.888658,-1.64885,119.492,5.69318e-05
384.595,1.14255,1.28458,52.5292,0.339412,84.6019,1.83945,-1.79213,18.1551,0.522595,46.0827,1.22382,-1.19037,7.93541,0.0111732,35.1521,0.603855,-0.319707,7.74358,0.0419239,211.751,-2.1692,0.0446465,124.305,5.72828e-05
236.288,1.00285,1.18123,21.548,0.967718,169.034,0.837245,0.507333,23.1474,0.013458,102.279,-0.0641991,-2.56473,15.5837,0.829984,68.6014,1.28775,-1.01992,9.55923,0.457608,199.811,-1.63236,0.720323,124.553,5.41344e-05
121.952,0.202354,-0.79102,16.5566,0.051245,119.438,0.629081,2.08961,15.7727,0.0143396,73.9642,1.04073,1.17833,13.0477,0.0132557,62.8171,-0.432668,-1.70592,9.97521,0.960901,77.4006,2.53708,1.52243,125.587,5.3067e-05
137.646,-0.265105,3.00987,24.1741,0.150351,75.8416,-0.193205,-2.83875,8.95876,0.142133,61.9696,-1.02368,0.402474,10.9862,0.805554,58.3113,-0.491675,-0.8481,11.512,0.034347,29.2012,0.673229,2.13804,124.657,3.83549e-05
555.761,-0.285601,-2.99671,72.8668,0.501994,119.667,-0.351563,0.684237,14.4561,0.847987,76.8395,0.509447,-2.84545,11.988,0.0180848,76.1261,-0.00315004,1.6145,9.93777,0.0748621,532.885,-0.11429,-0.650957,126.156,5.67327e-05
146.918,-0.32601,1.97134,25.9457,0.0530804,102.274,-0.473753,-3.10351,14.9845,0.87819,79.8503,-0.178806,-0.978116,10.2413,0.988642,48.1323,0.479986,0.280785,5.87492,0.00986243,130.499,-0.56203,-0.239221,124.282,5.29183e-05
92.1508,1.32983,0.408147,18.0485,0.0176735,61.2418,0.971545,-2.54054,8.37787,0.6809,58.3589,0.845317,0.011986,14.2418,0.0575434,41.218,-0.256072,-1.35947,7.63932,0.0725703,71.9951,-2.91167,1.34495,119.309,5.42605e-05
226.096,0.465595,2.62609,22.8752,0.957556,130.406,1.84657,-2.24761,20.0131,0.017365,67.9475,-0.307514,1.79654,10.3126,0.965904,38.5754,-1.48898,-0.113491,8.6527,0.0248583,165.288,-0.508844,-0.0313225,131.829,4.20625e-05
112.962,0.928879,2.70114,20.7635,0.510517,99.9158,-1.55923,-0.86162,15.482,0.0163315,51.9031,-1.30015,-1.82624,6.17955,0.0150467,32.0479,-0.271358,2.70065,4.53439,0.0195311,38.3571,2.08786,-1.32719,116.266,5.74718e-05
117.196,-0.295456,-2.25232,11.6498,0.674241,77.5179,1.50736,2.73342,14.6747,0.0592138,43.9711,0.70786,-1.52273,6.47385,0.0309109,43.7217,0.460801,1.55733,7.32065,0.981713,129.015,0.526044,-0.709953,123.538,7.6333e-05
298.649,0.491344,0.0619599,21.1221,0.0316765,124.792,0.775018,2.3063,11.2103,0.994686,50.9357,0.243113,-0.502556,13.0363,0.0422525,45.4862,0.543532,2.99564,6.95095,0.0522547,137.702,-2.34393,1.65825,122.992,6.65047e-05
98.4838,1.38375,-1.01461,15.985,0.997399,82.4662,-3.12218,-1.28215,15.5165,-2,75.5267,-0.0119829,2.39348,12.1859,0.99867,50.5675,-0.339373,0.584125,7.0766,0.0266654,103.204,1.99006,-1.80419,123.368,5.44432e-05
96.4686,1.29488,-2.78954,8.41865,0.207782,90.7935,-0.292389,0.273737,11.0815,0.017597,54.3104,1.63109,0.508547,7.13245,0.0962993,32.8685,1.68272,2.04753,6.38929,0.939061,44.0151,1.94474,0.586023,121.577,4.99262e-05
156.109,0.183762,-2.88633,20.0685,0.74313,112.074,-0.684507,1.4221,19.6676,0.991479,70.6491,-1.03463,0.316199,17.4879,0.113364,63.3627,-1.77477,-0.766708,9.88457,0.0219178,74.2531,0.11103,-1.11122,126.964,5.29742e-05
169.586,-1.12013,-0.831868,18.9601,0.019821,90.8324,-2.385,-3.05381,15.8361,0.0525021,58.3192,-1.21336,-2.37221,11.388,0.89042,51.1088,0.285358,-2.3596,8.72392,0.0380316,140.667,0.595086,-1.12887,121.549,4.97001e-05
383.936,-0.159362,2.12023,33.152,0.653555,135.723,0.600953,-0.737038,16.326,0.988711,47.0942,-0.804964,1.70796,6.87018,-2,34.0558,-3.22014,-1.60772,6.40472,-2,152.955,-1.118,-0.0377038,126.394,5.5865e-05
181.966,-0.0711433,0.492361,27.1953,0.933796,177.203,1.57473,2.81864,25.402,0.0345626,144.026,0.545971,0.392034,19.4918,0.107954,69.5089,0.763016,-1.30822,14.0552,0.0322705,48.6954,-1.97385,-2.03471,125.413,5.30643e-05
127.272,-0.587081,-1.83481,10.0605,0.0148502,77.1295,-0.747553,1.18445,14.7572,0.614233,56.5278,-0.0551579,-1.49771,7.79944,0.0401523,45.8582,-1.4662,2.7149,5.57693,0.0077933,105.933,1.59353,-0.136141,122.657,7.60122e-05
172.677,-0.663281,1.45445,15.902,0.990129,102.203,0.982652,-0.703902,12.2221,0.999401,81.1647,1.05027,-2.56375,11.384,0.0575801,31.353,0.121526,2.96246,5.65971,0.0357346,121.495,-1.51382,0.131836,122.471,5.42351e-05
165.846,0.0442078,-0.0902142,23.0123,0.626405,117.986,-0.317382,2.66143,14.7691,0.995727,85.5034,0.201666,2.68782,12.808,0.0384778,57.4526,-0.378005,-1.34995,11.4965,0.249436,68.5973,-3.13519,-0.877365,107.573,4.43471e-05
82.2743,-2.0353,2.93734,10.729,0.399017,60.0105,-0.872742,-0.315546,6.77488,0.0571815,41.9101,-1.00678,1.98011,6.57529,0.012917,34.6785,1.10136,1.25045,8.13643,0.854471,94.0944,-1.46002,-1.98275,126.72,6.12858e-05
133.96,-0.816861,3.0235,31.1382,0.467653,80.5442,0.0511384,-0.61242,10.4017,0.996826,62.9687,-1.64208,-0.864992,7.92033,0.0128768,32.6776,-1.13941,1.0986,7.17838,0.0230537,55.8661,1.329,-1.73089,121.433,4.30038e-05
146.456,0.0575623,2.92264,18.5452,0.148621,131.353,1.73085,-0.641873,11.2939,0.00653923,100.387,1.87973,1.79694,13.4493,0.996631,57.6584,1.98146,-0.0765129,5.56,0.0382994,66.4581,-2.59886,-1.02824,127.953,5.55134e-05
177.306,-1.05539,-2.395,41.22,0.844497,141.105,0.239755,1.80988,33.7822,0.730313,122.962,1.59897,-0.170823,14.9657,0.0229187,81.5234,-2.72407,-0.24028,8.37122,-2,47.0341,-0.611399,-0.227004,122.057,5.61656e-05
170.483,-0.598481,1.03356,19.8676,0.0112907,130.706,0.0249779,0.390637,24.0668,0.774487,76.5761,-0.340318,-2.2047,8.29126,0.907367,70.5994,-0.390321,2.39868,10.1244,0.0280444,228.506,-2.39816,-0.636223,124.638,5.713e-05
154.581,2.11679,2.22686,15.068,0.477786,134.899,0.254643,-1.77333,20.1028,0.195609,115.197,1.49249,0.849559,17.8538,0.839906,43.0471,-4.16945,-2.04108,8.02742,-2,271.374,-0.719954,0.689484,124.345,5.88181e-05
109.516,1.64473,-2.86597,11.4602,0.697456,106.628,0.817861,0.911191,11.6912,0.0237395,90.6223,1.00818,3.03481,10.105,0.00747287,78.9216,0.715821,2.45455,8.76537,0.98193,219.598,-0.763974,-0.570955,124.425,5.56509e-05
209.042,0.493069,0.263434,21.1947,0.00878872,186.068,-0.180311,-2.68472,17.5449,0.997983,171.57,0.415625,-2.30637,16.9832,0.043117,100.234,0.143661,0.827983,11.3736,0.0214462,143.508,1.95624,2.09144,124.278,4.9523e-05
151.376,-1.03973,0.883781,15.8915,0.166682,124.072,-0.0418269,1.04405,15.0307,0.998351,102.329,-0.489942,2.10852,10.1649,0.0181284,85.3774,-1.58303,1.36054,11.0663,0.0492181,364.254,-2.07154,-1.2803,122.272,7.39099e-05
186.991,0.289651,-1.74508,25.1162,0.0372997,109.822,0.802019,-1.52907,6.8056,0.0160988,100.839,0.566979,-2.57854,15.1697,0.864446,57.4089,0.0304165,1.0209,9.59603,0.920991,120.499,0.953212,0.846806,124.303,6.72861e-05
